NPO,"EnPro Industries, Inc. designs, develops, manufactures, and markets engineered industrial products in the United States, Europe, and internationally."
NPSP,"NPS Pharmaceuticals, Inc., a biopharmaceutical company, engages in the development of therapeutic products in the United States."
NPTN,"NeoPhotonics Corporation designs and manufactures photonic integrated circuits-based optoelectronic modules and subsystems for bandwidth-intensive, high-speed communications networks. Its portfolio of products include high-speed products that enable data transmission at 10 gigabits per second (Gbps), 40Gbps, 100Gbps, and above; agility products, such as drop modules for use in reconfigurable add/drop multiplexer, nodes, and tunable lasers that are used to allocate bandwidth to adjust for traffic patterns; and access products that provide high-bandwidth connections to various devices and people over fixed and wireless networks."
NR,"Newpark Resources, Inc. provides various products and services primarily to the oil and gas exploration industry."
NRF,"NorthStar Realty Finance Corp., a real estate investment trust (REIT), operates as a commercial real estate (CRE) investment and asset management company in the United States."
NRG,"NRG Energy, Inc., together with its subsidiaries, operates as a power and energy company."
NRIM,"Northrim BanCorp, Inc. operates as the bank holding company for Northrim Bank that provides commercial banking products and services to businesses, professionals, and individuals primarily in Alaska."
NRP,Natural Resource Partners L.P.
NRTLQ,"Nortel Networks Corporation does not have significant operations. Previously, it engaged in supplying networking products and solutions, including hardware, software, and services to service providers and enterprise customers worldwide."
NS,NuStar Energy L.P.
NSC,"Norfolk Southern Corporation, together with its subsidiaries, is engaged in the rail transportation of raw materials, intermediate products, and finished goods. As of December 31, 2013, it operated approximately 20,000 miles of road in 22 states and the District of Columbia."
NSEC,"The National Security Group, Inc., an insurance holding company, provides various property and casualty, and life insurance products and services in the United States."
NSH,"NuStar GP Holdings, LLC, through its ownership interests in NuStar Energy L.P."
NSFC,"Northern States Financial Corporation operates as the bank holding company for NorStates Bank that provides retail and commercial banking services to individuals, businesses, and local governmental units in northeastern Illinois and southeastern Wisconsin. It accepts a range of deposit products, including demand deposits, checking, negotiable order of withdrawal, money market, savings, time deposits, and individual retirement accounts."
NSIT,"Insight Enterprises, Inc. provides information technology (IT) hardware, software, and services solutions to businesses and public sector clients in North America, Europe, the Middle East, Africa, and the Asia-Pacific."
NSLP,New Source Energy Partners L.P.
NSM,Nationstar Mortgage Holdings Inc. provides residential mortgage loan services in the United States.
NSP,"Insperity, Inc. provides an array of human resources (HR) and business solutions to enhance business performance for small and medium-sized businesses in the United States."
NSPH,"Nanosphere, Inc. provides molecular diagnostic tests that can lead to earlier disease detection, optimal patient treatment, and enhanced healthcare economics."
NSR,"NeuStar, Inc. provides technology and directory services to customers pursuant to various private commercial and government contracts worldwide."
